"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
508.170232439755,-3.69266017614538,0.190185627169419,-19.4160843335229,5.64321511382162e-84,6.31362906934363e-81,"ENSG00000162692"
2649.85014895882,-2.52817436865543,0.1344301160413,-18.8066070543205,6.66707120290067e-79,6.58157581923994e-76,"ENSG00000178695"
25136.3075719089,-1.91166968412362,0.105748085620587,-18.0775819524761,4.78614978254117e-73,4.22742977108452e-70,"ENSG00000107562"
1365.17398590702,-1.81454304088636,0.100483689495171,-18.0580853470111,6.8145516584653e-73,5.71809029661824e-70,"ENSG00000148848"
313.689977800113,-2.7562425815189,0.154888334478024,-17.7950301474122,7.72258138369368e-71,6.17144575148321e-68,"ENSG00000146250"
884.745882993046,-1.75625634965653,0.0997092811829416,-17.6137700404663,1.93141688244543e-69,1.47331991459997e-66,"ENSG00000106976"
1216.6020649876,-2.18850401460561,0.125426845835392,-17.4484497320276,3.53702881624308e-68,2.47326739975797e-65,"ENSG00000163394"
1281.46865801595,-2.41198994043759,0.140805776963687,-17.1299075396574,8.87957189118505e-66,5.13851639578854e-63,"ENSG00000124766"
333.214688163837,-3.04184014365038,0.191371491564759,-15.8949492360572,6.8684077211535e-57,3.20182273267772e-54,"ENSG00000105989"
100990.694351515,-1.30494632222013,0.0854759825437171,-15.266818624199,1.27230586891857e-52,5.20776514443693e-50,"ENSG00000108821"
2018.16368824202,-1.23994356407928,0.0820420204473438,-15.1135181376366,1.31905100049991e-51,5.03098042963397e-49,"ENSG00000145685"
756.366829107728,-1.57290357012438,0.104277461287329,-15.0838306831268,2.06907799537718e-51,7.54853628661301e-49,"ENSG00000172986"
799.568584106461,-2.50719250886751,0.169059462082563,-14.8302406619694,9.33975154236776e-50,2.95735302611351e-47,"ENSG00000138316"
740.410803126942,-2.1249159454369,0.14523337267992,-14.6310445473163,1.78032715475277e-48,5.43226369292019e-46,"ENSG00000131389"
370.82982255279,-2.19734226905141,0.152138236321886,-14.4430639014533,2.77238681916836e-47,7.62724518021039e-45,"ENSG00000103742"
2754.96812806571,-1.83356226731431,0.127342043518619,-14.398718731463,5.27116643946361e-47,1.42678572882384e-44,"ENSG00000112837"
435.712716722131,-2.55248049813862,0.182762090274125,-13.9661375852626,2.50867532052415e-44,6.37887715591458e-42,"ENSG00000136999"
4615.74006753287,-1.1511178200637,0.0827635506741512,-13.9085117867377,5.623742946166e-44,1.38790667827291e-41,"ENSG00000227051"
2906.3410530882,-1.80754258699,0.130787568217311,-13.820446481478,1.91876048019212e-43,4.66675918530204e-41,"ENSG00000134363"
229.640742740425,-2.22924527090687,0.161327145186037,-13.8181659902069,1.98051624208998e-43,4.74814622496487e-41,"ENSG00000196517"
8020.52881680403,-1.00797840595785,0.0731177140683282,-13.7856936421165,3.10765142432765e-43,7.34543749338966e-41,"ENSG00000124762"
677.213238740759,-1.86376488899956,0.137305880638074,-13.5738169431524,5.72607857725546e-42,1.23198782927566e-39,"ENSG00000106484"
386.415162103212,-2.37428187003868,0.17517468312323,-13.5537957181201,7.52368014184769e-42,1.59825822962643e-39,"ENSG00000126016"
451.004765299293,-1.8685332282108,0.138568489707447,-13.4845463940304,1.92847879220164e-41,3.94679647447902e-39,"ENSG00000130513"
244.497326184804,-2.88290651160464,0.21848977109767,-13.1946978438451,9.41315435721603e-40,1.79513132298636e-37,"ENSG00000013293"
6850.26951693182,-1.17882777604228,0.0909256953936179,-12.9647375358432,1.93892932071716e-38,3.46160764471016e-36,"ENSG00000138735"
4767.14944686345,-1.3237680664177,0.103195277978322,-12.8277968948907,1.14576052696727e-37,1.98228383129533e-35,"ENSG00000101825"
25853.6620173955,-1.00145985065131,0.0782627565419504,-12.7961228929434,1.72343200362799e-37,2.95128937600866e-35,"ENSG00000162407"
1115.80003263854,-1.72107353935233,0.137169227300754,-12.5470819747256,4.12430126721979e-36,6.59181179680786e-34,"ENSG00000137809"
243.276976467197,-3.05941937441893,0.252710492941481,-12.1064200334862,9.76644618644854e-34,1.476581080189e-31,"ENSG00000214814"
152.372544224853,-2.78260967676438,0.232981578917202,-11.9434750579713,7.02265855640064e-33,9.90371898264836e-31,"ENSG00000145777"
865.205449337359,-1.21215422458463,0.102434517560231,-11.8334547128792,2.62126666894031e-32,3.5764306697688e-30,"ENSG00000103485"
5654.05696431278,-1.19169286957485,0.10130846678268,-11.7630135705359,6.05343812161351e-32,8.06260306007285e-30,"ENSG00000155130"
1303.27274542406,-1.34805077575529,0.115316832492692,-11.6899740186735,1.43430484362297e-31,1.88050811606881e-29,"ENSG00000144369"
1492.12556609689,-1.63666556160095,0.140235513582012,-11.6708351529216,1.79650903782267e-31,2.33713292036745e-29,"ENSG00000143320"
630.874185291974,-1.27269766042535,0.110021597170821,-11.5677075515395,6.00661702396694e-31,7.75408053047793e-29,"ENSG00000181467"
2250.59694884394,-1.01572607077518,0.0892173129270376,-11.3848538747838,4.97515722233011e-30,6.27767582745442e-28,"ENSG00000116584"
153.23479367767,-2.56742576662668,0.230206828386493,-11.1526916235353,6.94725114058805e-29,8.63620508454434e-27,"ENSG00000154864"
669.401293086846,-2.04665329804646,0.184209975742451,-11.1104368251367,1.11612178704702e-28,1.36720845476081e-26,"ENSG00000146592"
1601.04659220405,-1.15647418415586,0.104823976652307,-11.0325349322683,2.66252680484122e-28,3.21457013229103e-26,"ENSG00000205978"
344.056124155505,-1.77069979427664,0.160961483915455,-11.0007670854147,3.78894960345582e-28,4.47789804543631e-26,"ENSG00000133216"
1231.10242762368,-1.42680863468099,0.130650259614716,-10.9208251012177,9.16593086322133e-28,1.06821285935125e-25,"ENSG00000092621"
160.225059048447,-2.49613816061719,0.229802835290769,-10.8620860028069,1.74711954957695e-27,1.9810919108784e-25,"ENSG00000163491"
2987.67071981722,-1.17308578791247,0.108464317806592,-10.8154074227826,2.9099678485105e-27,3.25567202891355e-25,"ENSG00000183160"
93.2605268616648,-2.66916930692962,0.254030382582506,-10.5072837343096,7.99635160712245e-26,8.13301652549873e-24,"ENSG00000126878"
516.800784800124,-1.19805291370273,0.114054272267047,-10.5042353073596,8.25894257398273e-26,8.34949242629989e-24,"ENSG00000112773"
178.654450436053,-2.48155124454082,0.237997874375016,-10.4267790250539,1.87124225374292e-25,1.84724632366551e-23,"ENSG00000125848"
262.805275325959,-1.46526359338731,0.141089559211165,-10.3853439019842,2.89125430779369e-25,2.80468380308634e-23,"ENSG00000110900"
353.799478277241,-2.58897794639092,0.249325210519188,-10.3839396786218,2.93411420436319e-25,2.82990256193236e-23,"ENSG00000164742"
5992.50455672065,-1.15570167506068,0.112446488608721,-10.2777924803163,8.87367332870242e-25,8.27322143346022e-23,"ENSG00000152580"
3431.57264316715,-1.77433844122911,0.172997903362672,-10.256415868286,1.1074099934053e-24,1.02112936864438e-22,"ENSG00000013297"
231.277302725498,-2.55661528107851,0.249337523575327,-10.2536322829329,1.13978105635952e-24,1.04523528348773e-22,"ENSG00000172061"
785.211998028092,-1.99197346669252,0.194780828197427,-10.2267429763338,1.50495913632392e-24,1.35786151751548e-22,"ENSG00000099194"
591.684378009254,-1.32193859925241,0.129522457401991,-10.2062501420088,1.85911368670935e-24,1.66843026151638e-22,"ENSG00000164070"
786.116082755273,-1.70807890326892,0.168802250534307,-10.118815939138,4.55897306481716e-24,4.00569036511841e-22,"ENSG00000126950"
2121.08039267073,-1.13700032140856,0.112621721398388,-10.0957462493984,5.76905951435113e-24,5.01639154247879e-22,"ENSG00000170624"
685.723239064796,-1.64743990550446,0.163430995929447,-10.0803393881027,6.74925919869408e-24,5.83845710682908e-22,"ENSG00000088756"
133.150339732154,-2.57006942780986,0.255883216028693,-10.0439156100089,9.77164798723665e-24,8.36672431233701e-22,"ENSG00000177614"
816.794097566618,-1.20639090402058,0.120478743988644,-10.013309104005,1.33220420246489e-23,1.12914398614978e-21,"ENSG00000164484"
164.045430457896,-2.26134864480554,0.226039278697214,-10.0042287244894,1.46025088227009e-23,1.231453784234e-21,"ENSG00000128510"
228.718631937045,-1.56117186373603,0.15707645061257,-9.93893010472121,2.81837810857648e-23,2.2960204571908e-21,"ENSG00000127824"
251.543797733559,-1.52427984633156,0.154155022634407,-9.88796745174196,4.69462547443314e-23,3.7696270197099e-21,"ENSG00000167992"
136.921586068676,-1.95839294350809,0.198390904783736,-9.87138470709086,5.53945545508791e-23,4.40583608754906e-21,"ENSG00000134253"
528.391197527252,-1.11691518118632,0.113237040166054,-9.86351444322844,5.99147504240725e-23,4.69854832531208e-21,"ENSG00000143891"
9310.14519133022,-1.21479812434626,0.123308187503202,-9.85172314137466,6.73787445390641e-23,5.25930274816081e-21,"ENSG00000167552"
138.573185853026,-2.91965547500776,0.299190313115271,-9.75852274295687,1.69607701934881e-22,1.29970614332017e-20,"ENSG00000165272"
153.121849690958,-2.60787966447195,0.271088249035798,-9.62003950280989,6.58058866031983e-22,4.88652384502156e-20,"ENSG00000128342"
119.855227839028,-2.58234230164196,0.270003819425788,-9.56409545292277,1.13186889806705e-21,8.25870602059183e-20,"ENSG00000116991"
2493.98511104818,-1.30536335824461,0.136599791788747,-9.5561152850318,1.22259885300215e-21,8.84381635822504e-20,"ENSG00000140105"
87.3238286571985,-2.50719114914744,0.263627167420388,-9.5103671358324,1.89990812508424e-21,1.35102788793067e-19,"ENSG00000100784"
620.191163568236,-1.12388587930132,0.118379434901319,-9.49392840266717,2.22487881173412e-21,1.56225590872477e-19,"ENSG00000175130"
95.419786398675,-2.99860599124642,0.319477155046658,-9.38597938500012,6.23343976391275e-21,4.21812847249935e-19,"ENSG00000131771"
215.510751865581,-1.70098502399158,0.183200509954091,-9.28482690587396,1.61970228182435e-20,1.07438117365914e-18,"ENSG00000117461"
107.652179101487,-2.22122026455317,0.2400949480159,-9.2514244173354,2.21520606155673e-20,1.44652093871771e-18,"ENSG00000176771"
808.748017483607,-1.22704254456702,0.132653421834185,-9.24998788271592,2.24518123063045e-20,1.46041207024962e-18,"ENSG00000196950"
111.969948202533,-2.4507605878786,0.264983335009529,-9.24873478473831,2.271656004906e-20,1.47192784070782e-18,"ENSG00000116711"
401.594468468381,-1.20107933717977,0.130233840805948,-9.22248264926324,2.90299504702368e-20,1.86659244747706e-18,"ENSG00000171132"
616.845546159048,-1.33606537393935,0.145223203486871,-9.20008195563692,3.57676856644318e-20,2.29104313290265e-18,"ENSG00000169744"
560.687335820594,-1.02794980842438,0.111876645837558,-9.18824300396828,3.99309994281032e-20,2.53834103182738e-18,"ENSG00000184254"
237.715593495462,-1.66412562849725,0.181355450963031,-9.17604416994601,4.47218922480018e-20,2.81094680039688e-18,"ENSG00000185745"
158.263285028196,-2.36349732846994,0.259026275440613,-9.12454662929292,7.20371374146933e-20,4.46098612580584e-18,"ENSG00000108830"
714.29854936872,-1.20761532605419,0.135650222909669,-8.90242050585018,5.46418088085289e-19,3.10847062855841e-17,"ENSG00000075213"
318.948951565759,-1.18492952097033,0.133546867228592,-8.87276164211392,7.1353948956458e-19,3.99153990462426e-17,"ENSG00000143507"
1106.50519592118,-1.10276515525465,0.124501484780508,-8.85744581439158,8.18685849844649e-19,4.51946905660951e-17,"ENSG00000070882"
724.588192605061,-1.29761414404414,0.146507894068694,-8.8569571782645,8.22281032275459e-19,4.52443287988418e-17,"ENSG00000135069"
672.621155629475,-1.21560625156204,0.137260262562572,-8.85621394617316,8.27779345070868e-19,4.53980162384945e-17,"ENSG00000126785"
241.928200229275,-1.48507870300477,0.167995823067001,-8.83997397014143,9.57409055829183e-19,5.21663596588485e-17,"ENSG00000170989"
193.711245126177,-1.68693732185823,0.191006559120099,-8.83182928182867,1.02977534295205e-18,5.57473864691011e-17,"ENSG00000183876"
193.414395562819,-1.52773459464994,0.174011735910678,-8.77949172022592,1.64215079652223e-18,8.80465644320643e-17,"ENSG00000111728"
171.526821513788,-1.71483055968985,0.195513367660697,-8.77091208753483,1.77224779270126e-18,9.47193071882566e-17,"ENSG00000183496"
426.12530158249,-1.52017470717701,0.173801854694934,-8.74659657599916,2.19884087966312e-18,1.16406774897497e-16,"ENSG00000182580"
7908.12960335272,-1.18549171848168,0.13562176326023,-8.74116137398221,2.30726169801374e-18,1.21762471119706e-16,"ENSG00000196230"
523.67753307386,-1.02114355598538,0.116833415137338,-8.74016697008313,2.32766152716607e-18,1.22453967864893e-16,"ENSG00000145632"
553.269926556431,-1.53209965179095,0.177577758655408,-8.62776770802704,6.25609764592098e-18,3.12469734207875e-16,"ENSG00000164619"
4035.48330504944,-1.42050549280717,0.164731083949441,-8.62317820505056,6.51209948051312e-18,3.24290959887155e-16,"ENSG00000133110"
517.030621475995,-1.42746376324172,0.166164499310041,-8.59066629255302,8.64664267715522e-18,4.23055269411134e-16,"ENSG00000147883"
1727.81330600394,-1.11062029742777,0.130956352845718,-8.4808432221399,2.23567698653212e-17,1.06286490617513e-15,"ENSG00000169855"
56.1464843859419,-3.25031627051734,0.383315482754349,-8.4794807847622,2.26201102118125e-17,1.07234658071931e-15,"ENSG00000188176"
309.30615640905,-1.7199469339001,0.202867486832042,-8.47817933153613,2.28745202408801e-17,1.08135267234493e-15,"ENSG00000126861"
90.0360052786607,-2.54731077623932,0.302181015636965,-8.42975119025881,3.46400944714713e-17,1.59706061928635e-15,"ENSG00000183508"
114.903469824879,-2.01735830233116,0.240117530234554,-8.40154527810004,4.4064121031217e-17,2.02044830367728e-15,"ENSG00000272841"
241.89667346492,-1.46790191845166,0.176327352641365,-8.32486790315084,8.44228326294011e-17,3.79834846430726e-15,"ENSG00000149633"
1077.62700223375,-1.07501532528986,0.129433947996791,-8.30551290389835,9.93891692324559e-17,4.43603467568903e-15,"ENSG00000143344"
2195.05501916958,-1.22150614738697,0.147340275235185,-8.29037508880174,1.1289189378582e-16,4.99881731270088e-15,"ENSG00000113361"
402.933078383503,-1.25529596882385,0.15168990490017,-8.27540876665445,1.28015684761638e-16,5.65357689913106e-15,"ENSG00000155962"
155.838486168483,-1.69550951321201,0.205008256863049,-8.27044500136721,1.33459930631407e-16,5.86315328758184e-15,"ENSG00000135472"
196.030110621098,-2.20784943323334,0.268632264143678,-8.21885427750585,2.05456505597269e-16,8.84095147931634e-15,"ENSG00000049246"
169.20409821807,-1.99290326518311,0.242715349830042,-8.21086621253504,2.19598460775833e-16,9.42532319370853e-15,"ENSG00000025423"
782.338390814946,-1.14134595010257,0.139506667775292,-8.18130035147117,2.80797031418553e-16,1.19602430996603e-14,"ENSG00000151012"
1368.9219054175,-1.03449552861411,0.127283815945454,-8.12747104515963,4.38339286259079e-16,1.83905247549997e-14,"ENSG00000183801"
544.426327334242,-1.32941799513808,0.164406041535037,-8.08618699608293,6.15616453396693e-16,2.56996898529933e-14,"ENSG00000103647"
588.221528800905,-1.35810392182582,0.168749459076296,-8.04804903825965,8.41242434486624e-16,3.47727353092476e-14,"ENSG00000205208"
242.4421292061,-1.4084760427286,0.175933853802825,-8.00571358089572,1.18775887488969e-15,4.86169986302409e-14,"ENSG00000196155"
265.490437892683,-1.55390905213281,0.194558213195881,-7.98685918526779,1.38420048644056e-15,5.58862362960735e-14,"ENSG00000129682"
58.7524136478217,-2.61942980239887,0.328913353757067,-7.96389010199192,1.66713334672184e-15,6.66138852968711e-14,"ENSG00000128165"
46.8075965458274,-4.21185023753344,0.528851947811464,-7.96413864969818,1.66378622014787e-15,6.66138852968711e-14,"ENSG00000146006"
548.692187680578,-1.34399736270682,0.169102558602362,-7.94782393486534,1.89816162722972e-15,7.53072066859792e-14,"ENSG00000104321"
763.360161654028,-1.1420983629132,0.143856072653208,-7.93917379954088,2.03532414438375e-15,8.03689642142309e-14,"ENSG00000154310"
245.153955394251,-1.31336528831963,0.166255973281128,-7.89965775304093,2.79670274327199e-15,1.08644132957386e-13,"ENSG00000171033"
239.22106335673,-1.70225470231929,0.215819438315334,-7.88740215249803,3.08541893096117e-15,1.19307604837305e-13,"ENSG00000138669"
102.12210509286,-2.02480840508215,0.25842467356965,-7.83519768880128,4.68105620999948e-15,1.79354989306418e-13,"ENSG00000177570"
1645.91737938986,-1.04933629641735,0.134113305589066,-7.8242519771499,5.10684283216426e-15,1.94779628203138e-13,"ENSG00000101265"
184.343268997634,-1.25731671282588,0.162213974786111,-7.75097653875834,9.11885352824487e-15,3.40829843899789e-13,"ENSG00000114670"
65.549236530359,-2.27848330627191,0.294289635751438,-7.74231583267973,9.76221205365706e-15,3.61654398861971e-13,"ENSG00000132622"
1137.04634294187,-2.40963107849756,0.311307056273283,-7.74036768502364,9.91297176420878e-15,3.66430599442625e-13,"ENSG00000128606"
484.077789657041,-1.02939756786163,0.133740656639039,-7.69696810028337,1.39332662726346e-14,5.06121373565701e-13,"ENSG00000107821"
566.475839016294,-1.32362603133734,0.172553604650409,-7.67081066790223,1.70912671986927e-14,6.12875312240302e-13,"ENSG00000125398"
68.8289838616752,-2.08459044773757,0.272409747177139,-7.65240770324578,1.97250679497382e-14,6.99843742774855e-13,"ENSG00000196932"
96.7567144445977,-1.98590274558647,0.260115502108414,-7.63469585430077,2.26354145766576e-14,7.98041024003083e-13,"ENSG00000089041"
288.894444022564,-1.54919422059224,0.202932126359828,-7.63405109078339,2.27489693387828e-14,8.00363109944345e-13,"ENSG00000122966"
92.1114413835648,-2.0074160140199,0.263840001704131,-7.60845967652399,2.77381766706554e-14,9.69796001847789e-13,"ENSG00000016391"
387.918047174661,-1.09169603419023,0.14404519006668,-7.57884406751018,3.48647232869995e-14,1.20390902510787e-12,"ENSG00000205213"
329.883172304403,-1.04874144667816,0.139189012326808,-7.53465686081435,4.89620618785746e-14,1.66669639441428e-12,"ENSG00000077063"
427.013218754781,-1.40485059648323,0.190099443921076,-7.39008261942355,1.46737607897363e-13,4.81908128323589e-12,"ENSG00000007237"
5604.07659360667,-2.10780584478755,0.285659907363842,-7.37872480684824,1.59812767358325e-13,5.23823801134261e-12,"ENSG00000168398"
576.83949575666,-1.17047301122319,0.158971806860286,-7.36277101166674,1.80131222942237e-13,5.86982948236236e-12,"ENSG00000075240"
167.919940702057,-1.52246376958123,0.206969426506357,-7.35598390197244,1.89525857170344e-13,6.16399793610991e-12,"ENSG00000273179"
464.311702590345,-1.07506458299652,0.147267030035368,-7.30010364667726,2.87546135320654e-13,9.15673480635903e-12,"ENSG00000136960"
845.19034204392,-1.01600882531034,0.140247698676013,-7.24438857037804,4.34394376381209e-13,1.34254261960027e-11,"ENSG00000164171"
105.622482706562,-1.49645992805274,0.206671772073408,-7.24075626313016,4.46189645106127e-13,1.37142026083718e-11,"ENSG00000166592"
595.683472875096,-1.00525989536887,0.138981770886822,-7.233034152281,4.72320558390138e-13,1.44908292703899e-11,"ENSG00000161513"
1979.7948623473,-1.0168381569378,0.140870408223282,-7.21825236231369,5.26599249220379e-13,1.60388177865996e-11,"ENSG00000145362"
1054.92878892262,-1.07597920481616,0.149468397682107,-7.19870702771954,6.07861994048118e-13,1.83804324038117e-11,"ENSG00000103710"
84.5749847267979,-1.65185161977956,0.230098483635698,-7.1788896375121,7.02798471991426e-13,2.10613642088573e-11,"ENSG00000105516"
141.425808075386,-1.37078370123268,0.191145146091992,-7.17142825365267,7.42193310997132e-13,2.21627902938681e-11,"ENSG00000137266"
1487.72863675416,-1.1396906206346,0.15914846895917,-7.16117866598513,7.99863190084575e-13,2.3842458358791e-11,"ENSG00000178031"
1212.98843820386,-1.12077920970619,0.156629421633494,-7.15561098302953,8.33010627347892e-13,2.47426271648714e-11,"ENSG00000049759"
278.709777095984,-1.01441450405323,0.142284089850672,-7.12950060064946,1.00733739149857e-12,2.9606192826846e-11,"ENSG00000128602"
221.111604295128,-1.21040409925353,0.17000670890672,-7.11974313859379,1.08128383482323e-12,3.16685956649275e-11,"ENSG00000012048"
118.307066785441,-1.88236503060885,0.264423642381849,-7.11874707440328,1.0891255909011e-12,3.18426927987843e-11,"ENSG00000182010"
342.105224836905,-1.03352326000651,0.145457649588021,-7.10532077847919,1.20043391209775e-12,3.50359685440424e-11,"ENSG00000159023"
284.172619498846,-1.11105765426552,0.156955543971477,-7.07880477587605,1.45403048374844e-12,4.18551279215545e-11,"ENSG00000101255"
222.262668967066,-1.21169400652136,0.171252716306044,-7.07547321092388,1.48939632603887e-12,4.27997416842197e-11,"ENSG00000185338"
89.0656758504806,-1.62021356351314,0.230041327300612,-7.043141258683,1.87953507113172e-12,5.32810093981967e-11,"ENSG00000162643"
69.7506634426487,-1.85951512618316,0.264125805583102,-7.04026296134892,1.91877367863165e-12,5.41190922265486e-11,"ENSG00000225783"
